CAU130,B130,author94,Wolf,2025,
CAU131,B131,author7,Dog,2023,
CAU132,B132,author71,Wolf,2020,
CAU133,B133,author45,Dog,2004,
CAU134,B134,author59,Dog,2021,
CAU135,B135,author7,CAT,2018,
CAU136,B136,author99,Dog,2004,
CAU137,B137,author64,Fox,2025,
CAU138,B138,author85,CAT,2023,
CAU139,B139,author49,Wolf,2022,
CAU140,B140,author97,Dog,2008,
CAU141,B141,author5,Fox,2005,
CAU142,B142,author85,CAT,2020,
CAU143,B143,author89,Fox,2007,
CAU144,B144,author42,CAT,2018,
CAU145,B145,author38,Wolf,2027,
CAU146,B146,author79,Wolf,2011,
CAU147,B147,author18,CAT,2027,
CAU148,B148,author61,Dog,2017,
CAU149,B149,author98,Fox,2009,
CAU150,B150,author73,Dog,2013,
CAU151,B151,author94,Wolf,2002,
CAU152,B152,author60,Fox,2024,
CAU153,B153,author6,CAT,2002,
CAU154,B154,author0,CAT,2006,
CAU155,B155,author7,Dog,2025,
CAU156,B156,author7,CAT,2023,
CAU157,B157,author84,Wolf,2017,
CAU158,B158,author69,Dog,2004,
CAU159,B159,author41,CAT,2026,
CAU160,B160,author79,Dog,2004,
CAU161,B161,author40,CAT,2023,
CAU162,B162,author91,Wolf,2015,
CAU163,B163,author97,Wolf,2024,
CAU164,B164,author56,Wolf,2002,
CAU165,B165,author37,CAT,2022,
CAU166,B166,author29,Wolf,2026,
CAU167,B167,author25,Fox,2006,
CAU168,B168,author3,Wolf,2008,
CAU169,B169,author34,Wolf,2025,
CAU170,B170,author40,CAT,2008,
CAU171,B171,author30,CAT,2027,
CAU172,B172,author74,Wolf,2025,
CAU173,B173,author84,CAT,2005,
CAU174,B174,author83,CAT,2017,
CAU175,B175,author27,Wolf,2022,
CAU176,B176,author67,Dog,2021,
CAU177,B177,author25,CAT,2016,
CAU178,B178,author27,CAT,2020,
CAU179,B179,author95,CAT,2022,
CAU180,B180,author76,Fox,2003,
CAU181,B181,author30,Fox,2029,
CAU182,B182,author71,Wolf,2003,
CAU183,B183,author50,Wolf,2015,
CAU184,B184,author38,Dog,2020,
CAU185,B185,author57,Wolf,2023,
CAU186,B186,author23,Fox,2026,
CAU187,B187,author21,CAT,2018,
CAU188,B188,author73,CAT,2007,
CAU189,B189,author57,Wolf,2006,
CAU190,B190,author85,Wolf,2012,
CAU191,B191,author41,CAT,2026,
CAU192,B192,author3,Dog,2009,
CAU193,B193,author99,Wolf,2023,
CAU194,B194,author76,Wolf,2001,
CAU195,B195,author54,CAT,2011,
CAU196,B196,author88,CAT,2026,
CAU197,B197,author79,CAT,2029,
CAU198,B198,author6,CAT,2002,
CAU199,B199,author37,Wolf,2016,
CAU200,B200,author45,Wolf,2010,
CAU201,B201,author1,Fox,2020,
CAU202,B202,author87,CAT,2017,
CAU203,B203,author24,CAT,2018,
CAU204,B204,author19,Wolf,2009,
CAU205,B205,author46,Wolf,2017,
CAU206,B206,author24,Dog,2006,
CAU207,B207,author22,CAT,2012,
CAU208,B208,author69,Fox,2019,
CAU209,B209,author51,Fox,2017,
CAU210,B210,author37,Fox,2014,
CAU211,B211,author12,Fox,2020,
CAU212,B212,author74,Dog,2029,
CAU213,B213,author61,Fox,2024,
CAU214,B214,author21,Wolf,2009,
CAU215,B215,author22,Dog,2013,
CAU216,B216,author80,Fox,2010,
CAU217,B217,author50,CAT,2020,
CAU218,B218,author20,Fox,2023,
CAU219,B219,author58,Wolf,2004,
CAU220,B220,author72,Dog,2000,
CAU221,B221,author28,Fox,2015,
CAU222,B222,author9,Dog,2028,
CAU223,B223,author55,Fox,2015,
CAU224,B224,author26,Wolf,2020,
CAU225,B225,author12,CAT,2016,
CAU226,B226,author43,Dog,2017,
CAU227,B227,author46,Dog,2022,
CAU228,B228,author74,CAT,2027,
CAU229,B229,author42,CAT,2027,
CAU230,B230,author1,Wolf,2010,
CAU231,B231,author44,Dog,2013,
CAU232,B232,author98,CAT,2014,
CAU233,B233,author56,CAT,2004,
CAU234,B234,author9,Dog,2011,
CAU235,B235,author52,Dog,2024,
CAU236,B236,author68,Fox,2002,
CAU237,B237,author29,CAT,2029,
CAU238,B238,author69,Dog,2021,
CAU239,B239,author27,Fox,2012,
CAU240,B240,author52,Wolf,2013,
CAU241,B241,author53,Dog,2005,
CAU242,B242,author35,Wolf,2011,
CAU243,B243,author77,CAT,2014,
CAU244,B244,author43,CAT,2027,
CAU245,B245,author7,Wolf,2013,
CAU246,B246,author68,CAT,2012,
CAU247,B247,author98,CAT,2008,
CAU248,B248,author14,Dog,2000,
CAU249,B249,author19,Wolf,2027,
CAU250,B250,author71,Dog,2003,
CAU251,B251,author27,Dog,2004,
CAU252,B252,author25,Wolf,2015,
CAU253,B253,author42,CAT,2026,
CAU254,B254,author12,CAT,2022,
CAU255,B255,author49,Dog,2006,
CAU256,B256,author68,Wolf,2020,
CAU257,B257,author7,CAT,2019,
CAU258,B258,author26,Fox,2015,
CAU259,B259,author0,Dog,2026,
CAU260,B260,author25,Fox,2011,
CAU261,B261,author11,CAT,2018,
CAU262,B262,author19,Fox,2022,
CAU263,B263,author41,CAT,2020,
CAU264,B264,author49,Wolf,2026,
CAU265,B265,author37,Fox,2025,
CAU266,B266,author12,Fox,2000,
CAU267,B267,author89,Wolf,2013,
CAU268,B268,author97,Fox,2002,
CAU269,B269,author45,Fox,2003,
CAU270,B270,author69,CAT,2025,
CAU271,B271,author8,CAT,2001,
CAU272,B272,author72,Wolf,2010,
CAU273,B273,author32,Dog,2020,
CAU274,B274,author23,Fox,2022,
CAU275,B275,author7,Wolf,2016,
CAU276,B276,author34,CAT,2009,
CAU277,B277,author65,CAT,2018,
CAU278,B278,author16,Wolf,2021,
CAU279,B279,author15,Dog,2007,
CAU280,B280,author12,Dog,2023,
CAU281,B281,author22,Dog,2010,
CAU282,B282,author85,CAT,2012,
CAU283,B283,author4,Fox,2004,
CAU284,B284,author92,Fox,2014,
CAU285,B285,author2,Fox,2023,
CAU286,B286,author22,CAT,2009,
CAU287,B287,author97,Wolf,2027,
CAU288,B288,author66,Wolf,2012,
CAU289,B289,author47,Fox,2018,
CAU290,B290,author31,Wolf,2008,
CAU291,B291,author57,CAT,2004,
CAU292,B292,author88,CAT,2024,
CAU293,B293,author25,CAT,2004,
CAU294,B294,author39,Dog,2002,
CAU295,B295,author60,Wolf,2002,
CAU296,B296,author22,CAT,2025,
CAU297,B297,author87,Fox,2021,
CAU298,B298,author19,Fox,2025,
CAU299,B299,author32,Wolf,2028,
CAU300,B300,author65,CAT,2017,
CAU301,B301,author0,Wolf,2023,
CAU302,B302,author93,CAT,2018,
CAU303,B303,author27,Fox,2021,
CAU304,B304,author58,Wolf,2009,
CAU305,B305,author50,Wolf,2012,
CAU306,B306,author35,Wolf,2019,
CAU307,B307,author74,Dog,2004,
CAU308,B308,author88,Dog,2027,
CAU309,B309,author98,CAT,2008,
CAU310,B310,author52,Dog,2004,
CAU311,B311,author71,Dog,2028,
CAU312,B312,author71,CAT,2012,
CAU313,B313,author29,Fox,2018,
CAU314,B314,author64,CAT,2027,
CAU315,B315,author68,Dog,2016,
CAU316,B316,author9,Fox,2018,
CAU317,B317,author76,Wolf,2028,
CAU318,B318,author8,Dog,2027,
CAU319,B319,author93,CAT,2005,
CAU320,B320,author63,Fox,2011,
CAU321,B321,author26,Wolf,2007,
CAU322,B322,author33,Fox,2021,
CAU323,B323,author21,Wolf,2028,
CAU324,B324,author72,Wolf,2023,
CAU325,B325,author57,Fox,2005,
CAU326,B326,author86,CAT,2003,
CAU327,B327,author37,CAT,2016,
CAU328,B328,author6,Fox,2007,
CAU329,B329,author1,Wolf,2003,
CAU330,B330,author98,Wolf,2003,
CAU331,B331,author61,Wolf,2008,
CAU332,B332,author29,Fox,2015,
CAU333,B333,author77,Wolf,2011,
CAU334,B334,author32,Wolf,2012,
CAU335,B335,author91,Wolf,2005,
CAU336,B336,author45,Dog,2012,
CAU337,B337,author24,CAT,2003,
CAU338,B338,author42,Fox,2001,
CAU339,B339,author62,Wolf,2004,
CAU340,B340,author5,Dog,2003,
CAU341,B341,author99,Fox,2022,
CAU342,B342,author92,CAT,2007,
CAU343,B343,author4,Wolf,2028,
CAU344,B344,author23,Dog,2014,
CAU345,B345,author62,Dog,2010,
CAU346,B346,author17,CAT,2011,
CAU347,B347,author5,CAT,2024,
CAU348,B348,author19,Dog,2023,
CAU349,B349,author21,Dog,2028,
CAU350,B350,author62,Dog,2023,
CAU351,B351,author92,Wolf,2028,
CAU352,B352,author51,CAT,2005,
CAU353,B353,author78,Wolf,2006,
CAU354,B354,author59,Dog,2016,
CAU355,B355,author68,Dog,2006,
CAU356,B356,author85,Dog,2029,
CAU357,B357,author10,Dog,2005,
CAU358,B358,author80,Dog,2024,
CAU359,B359,author48,Wolf,2004,
CAU360,B360,author0,CAT,2028,
CAU361,B361,author28,Wolf,2002,
CAU362,B362,author84,Dog,2008,
CAU363,B363,author99,CAT,2005,
CAU364,B364,author93,CAT,2028,
CAU365,B365,author1,Dog,2019,
CAU366,B366,author36,Fox,2014,
CAU367,B367,author16,Dog,2001,
CAU368,B368,author25,Fox,2017,
CAU369,B369,author2,Wolf,2011,
CAU370,B370,author91,Dog,2001,
CAU371,B371,author2,Wolf,2022,
CAU372,B372,author5,Wolf,2014,
CAU373,B373,author15,CAT,2019,
CAU374,B374,author54,Fox,2000,
CAU375,B375,author84,Wolf,2022,
CAU376,B376,author34,CAT,2018,
CAU377,B377,author22,Wolf,2025,
CAU378,B378,author29,CAT,2025,
CAU379,B379,author52,Fox,2022,
CAU380,B380,author44,Fox,2029,
CAU381,B381,author68,Fox,2024,
CAU382,B382,author7,Dog,2001,
CAU383,B383,author82,Fox,2010,
CAU384,B384,author50,Dog,2005,
CAU385,B385,author93,Dog,2014,
CAU386,B386,author91,Fox,2020,
CAU387,B387,author41,Fox,2021,
CAU388,B388,author55,Wolf,2024,
CAU389,B389,author16,Fox,2010,
CAU390,B390,author28,CAT,2025,
CAU391,B391,author41,Fox,2017,
CAU392,B392,author48,Dog,2027,
CAU393,B393,author88,Dog,2025,
CAU394,B394,author47,Wolf,2029,
CAU395,B395,author23,Fox,2001,
CAU396,B396,author77,Wolf,2024,
CAU397,B397,author78,Wolf,2024,
CAU398,B398,author17,Wolf,2018,
CAU399,B399,author10,Dog,2006,
CAU400,B400,author47,Dog,2019,
CAU401,B401,author7,Wolf,2003,
CAU402,B402,author72,Fox,2001,
CAU403,B403,author55,Wolf,2001,
CAU404,B404,author56,Wolf,2004,
CAU405,B405,author63,Fox,2025,
CAU406,B406,author79,Dog,2028,
CAU407,B407,author57,Dog,2014,
CAU408,B408,author30,Fox,2005,
CAU409,B409,author14,CAT,2023,
CAU410,B410,author66,Fox,2015,
CAU411,B411,author76,Wolf,2016,
CAU412,B412,author86,Wolf,2022,
CAU413,B413,author74,Fox,2005,
CAU414,B414,author24,Fox,2013,
CAU415,B415,author40,Fox,2024,
CAU416,B416,author97,Wolf,2005,
CAU417,B417,author9,Wolf,2003,
CAU418,B418,author80,Fox,2028,
CAU419,B419,author24,Wolf,2021,
CAU420,B420,author13,Fox,2025,
CAU421,B421,author48,CAT,2008,
CAU422,B422,author86,Dog,2026,
CAU423,B423,author5,CAT,2018,
CAU424,B424,author14,Dog,2020,
CAU425,B425,author34,Wolf,2017,
CAU426,B426,author54,Dog,2024,
CAU427,B427,author61,CAT,2021,
CAU428,B428,author36,Fox,2027,
CAU429,B429,author16,Fox,2026,
CAU430,B430,author40,Dog,2016,
CAU431,B431,author78,Dog,2008,
CAU432,B432,author46,Dog,2023,
CAU433,B433,author13,Fox,2010,
CAU434,B434,author80,Wolf,2020,
CAU435,B435,author32,Fox,2003,
CAU436,B436,author77,Dog,2016,
CAU437,B437,author86,CAT,2008,
CAU438,B438,author57,Dog,2012,
CAU439,B439,author10,Wolf,2009,
CAU440,B440,author6,Wolf,2006,
CAU441,B441,author0,Fox,2026,
CAU442,B442,author25,Fox,2001,
CAU443,B443,author79,Fox,2016,
CAU444,B444,author50,CAT,2026,
CAU445,B445,author26,Dog,2013,
CAU446,B446,author72,Fox,2008,
CAU447,B447,author8,Wolf,2014,
CAU448,B448,author35,Dog,2004,
CAU449,B449,author39,Dog,2027,
CAU450,B450,author9,Fox,2018,
CAU451,B451,author95,Dog,2010,
CAU452,B452,author40,CAT,2021,
CAU453,B453,author81,Fox,2029,
CAU454,B454,author71,Wolf,2026,
CAU455,B455,author50,Fox,2012,
CAU456,B456,author51,CAT,2000,
CAU457,B457,author4,Fox,2001,
CAU458,B458,author5,Dog,2001,
CAU459,B459,author44,Wolf,2017,
CAU460,B460,author72,Fox,2007,
CAU461,B461,author54,CAT,2005,
CAU462,B462,author33,Wolf,2004,
CAU463,B463,author38,Fox,2003,
CAU464,B464,author22,Dog,2011,
CAU465,B465,author79,Wolf,2002,
CAU466,B466,author6,Wolf,2012,
CAU467,B467,author55,CAT,2000,
CAU468,B468,author61,Dog,2006,
CAU469,B469,author4,Dog,2004,
CAU470,B470,author44,Fox,2012,
CAU471,B471,author92,CAT,2024,
CAU472,B472,author18,Wolf,2010,
CAU473,B473,author69,Dog,2018,
CAU474,B474,author39,Fox,2026,
CAU475,B475,author45,CAT,2015,
CAU476,B476,author11,Wolf,2024,
CAU477,B477,author81,Dog,2025,
CAU478,B478,author44,Dog,2007,
CAU479,B479,author60,Wolf,2006,
CAU480,B480,author48,Wolf,2012,
CAU481,B481,author83,Fox,2013,
CAU482,B482,author52,Wolf,2002,
CAU483,B483,author40,Wolf,2014,
CAU484,B484,author32,Fox,2026,
CAU485,B485,author67,Wolf,2006,
CAU486,B486,author83,CAT,2024,
CAU487,B487,author94,CAT,2020,
CAU488,B488,author70,Wolf,2029,
CAU489,B489,author71,Dog,2014,
CAU490,B490,author44,CAT,2004,
CAU491,B491,author53,Wolf,2011,
CAU492,B492,author55,Dog,2022,
CAU493,B493,author92,CAT,2006,
CAU494,B494,author75,Fox,2020,
CAU495,B495,author12,Fox,2020,
CAU496,B496,author95,Wolf,2027,
CAU497,B497,author76,Fox,2024,
CAU498,B498,author24,Wolf,2027,
CAU499,B499,author93,Dog,2000,
CAU500,B500,author12,CAT,2016,
CAU501,B501,author18,Fox,2029,
CAU502,B502,author7,Fox,2008,
CAU503,B503,author57,Dog,2022,
CAU504,B504,author51,Fox,2004,
CAU505,B505,author13,Dog,2012,
CAU506,B506,author42,Fox,2027,
CAU507,B507,author24,Fox,2003,
CAU508,B508,author71,CAT,2018,
CAU509,B509,author90,CAT,2010,
CAU510,B510,author79,Wolf,2020,
CAU511,B511,author50,Dog,2015,
CAU512,B512,author5,Fox,2024,
CAU513,B513,author33,CAT,2019,
CAU514,B514,author80,Wolf,2013,
CAU515,B515,author19,Fox,2005,
CAU516,B516,author45,Wolf,2013,
CAU517,B517,author11,Dog,2006,
CAU518,B518,author33,Wolf,2001,
CAU519,B519,author24,CAT,2008,
CAU520,B520,author43,Wolf,2019,
CAU521,B521,author42,Dog,2027,
CAU522,B522,author79,Wolf,2005,
CAU523,B523,author4,Wolf,2003,
CAU524,B524,author62,Fox,2002,
CAU525,B525,author22,Wolf,2006,
CAU526,B526,author62,CAT,2012,
CAU527,B527,author87,CAT,2011,
CAU528,B528,author6,Dog,2020,
CAU529,B529,author66,Dog,2009,
CAU530,B530,author1,Dog,2017,
CAU531,B531,author77,Fox,2021,
CAU532,B532,author70,CAT,2023,
CAU533,B533,author99,CAT,2018,
CAU534,B534,author7,Fox,2011,
CAU535,B535,author2,Fox,2028,
CAU536,B536,author68,Fox,2017,
CAU537,B537,author35,Dog,2024,
CAU538,B538,author76,Wolf,2027,
CAU539,B539,author26,Fox,2008,
CAU540,B540,author12,CAT,2029,
CAU541,B541,author17,Dog,2006,
CAU542,B542,author90,CAT,2009,
CAU543,B543,author80,Wolf,2000,
CAU544,B544,author88,Wolf,2014,
CAU545,B545,author1,Wolf,2001,
CAU546,B546,author73,Wolf,2002,
CAU547,B547,author50,Fox,2023,
CAU548,B548,author91,Dog,2006,
CAU549,B549,author68,Fox,2023,
CAU550,B550,author37,Dog,2010,
CAU551,B551,author28,CAT,2003,
CAU552,B552,author62,Dog,2029,
CAU553,B553,author7,Dog,2006,
CAU554,B554,author22,CAT,2020,
CAU555,B555,author44,Dog,2003,
CAU556,B556,author40,Wolf,2007,
CAU557,B557,author66,CAT,2010,
CAU558,B558,author11,Fox,2020,
CAU559,B559,author75,Fox,2013,
CAU560,B560,author38,Dog,2025,
CAU561,B561,author15,Dog,2024,
CAU562,B562,author53,CAT,2014,
CAU563,B563,author9,Fox,2003,
CAU564,B564,author94,Dog,2007,
CAU565,B565,author23,CAT,2024,
CAU566,B566,author20,CAT,2028,
CAU567,B567,author40,Dog,2009,
CAU568,B568,author1,Fox,2008,
CAU569,B569,author9,CAT,2012,
CAU570,B570,author71,Fox,2006,
CAU571,B571,author39,CAT,2029,
CAU572,B572,author31,Fox,2023,
CAU573,B573,author91,Fox,2012,
CAU574,B574,author44,Fox,2027,
CAU575,B575,author14,Dog,2017,
CAU576,B576,author39,Wolf,2018,
CAU577,B577,author39,CAT,2018,
CAU578,B578,author63,Dog,2027,
CAU579,B579,author99,Dog,2028,
CAU580,B580,author49,Dog,2020,
CAU581,B581,author23,CAT,2028,
CAU582,B582,author12,Wolf,2006,
CAU583,B583,author74,Wolf,2021,
CAU584,B584,author84,Dog,2021,
CAU585,B585,author9,CAT,2019,
CAU586,B586,author49,Fox,2008,
CAU587,B587,author82,Dog,2007,
CAU588,B588,author51,Dog,2004,
CAU589,B589,author93,Fox,2016,
CAU590,B590,author6,Wolf,2010,
CAU591,B591,author80,Wolf,2012,
CAU592,B592,author15,CAT,2027,
CAU593,B593,author32,Dog,2029,
CAU594,B594,author36,Fox,2008,
CAU595,B595,author42,Dog,2007,
CAU596,B596,author25,Dog,2029,
CAU597,B597,author11,CAT,2011,
CAU598,B598,author65,Dog,2003,
CAU599,B599,author2,CAT,2002,
CAU600,B600,author18,Fox,2017,
CAU601,B601,author62,CAT,2003,
CAU602,B602,author17,Fox,2024,
CAU603,B603,author37,CAT,2005,
CAU604,B604,author32,Dog,2018,
CAU605,B605,author95,CAT,2013,
CAU606,B606,author82,CAT,2028,
CAU607,B607,author54,CAT,2016,
CAU608,B608,author42,Fox,2019,
CAU609,B609,author47,Wolf,2014,
CAU610,B610,author10,CAT,2027,
CAU611,B611,author42,CAT,2001,
CAU612,B612,author88,Wolf,2007,
CAU613,B613,author3,Dog,2013,
CAU614,B614,author22,Wolf,2001,
CAU615,B615,author83,CAT,2004,
CAU616,B616,author20,Fox,2001,
CAU617,B617,author43,CAT,2009,
CAU618,B618,author68,Fox,2002,
CAU619,B619,author66,CAT,2001,
CAU620,B620,author49,Dog,2007,
CAU621,B621,author21,Fox,2017,
CAU622,B622,author66,Dog,2002,
CAU623,B623,author30,Fox,2022,
CAU624,B624,author81,CAT,2016,
CAU625,B625,author73,Dog,2022,
CAU626,B626,author66,Dog,2008,
CAU627,B627,author31,CAT,2023,
CAU628,B628,author67,Dog,2008,
CAU629,B629,author47,Wolf,2020,
CAU630,B630,author18,Dog,2008,
CAU631,B631,author44,Wolf,2027,
CAU632,B632,author60,Wolf,2015,
CAU633,B633,author77,CAT,2025,
CAU634,B634,author88,CAT,2026,
CAU635,B635,author14,Fox,2012,
CAU636,B636,author27,Fox,2003,
CAU637,B637,author62,Fox,2007,
CAU638,B638,author27,CAT,2016,
CAU639,B639,author17,Wolf,2007,
CAU640,B640,author15,Wolf,2008,
CAU641,B641,author64,Wolf,2013,
CAU642,B642,author78,Wolf,2002,
CAU643,B643,author12,Dog,2010,
CAU644,B644,author88,CAT,2028,
CAU645,B645,author29,Dog,2015,
CAU646,B646,author2,Fox,2005,
CAU647,B647,author93,Fox,2028,
CAU648,B648,author19,CAT,2024,
CAU649,B649,author39,Dog,2028,
CAU650,B650,author71,CAT,2019,
CAU651,B651,author63,CAT,2002,
CAU652,B652,author27,Fox,2029,
CAU653,B653,author37,CAT,2028,
CAU654,B654,author12,Wolf,2020,
CAU655,B655,author34,Fox,2020,
CAU656,B656,author77,Fox,2013,
CAU657,B657,author67,Wolf,2009,
CAU658,B658,author87,Wolf,2021,
CAU659,B659,author1,CAT,2019,
CAU660,B660,author48,Dog,2004,
CAU661,B661,author53,Fox,2019,
CAU662,B662,author28,Fox,2011,
CAU663,B663,author70,Fox,2007,
CAU664,B664,author78,Wolf,2024,
CAU665,B665,author64,Fox,2000,
CAU666,B666,author42,Wolf,2015,
CAU667,B667,author58,Wolf,2009,
CAU668,B668,author27,Dog,2022,
CAU669,B669,author19,Dog,2007,
CAU670,B670,author68,Wolf,2002,
CAU671,B671,author28,Fox,2003,
CAU672,B672,author48,Dog,2018,
CAU673,B673,author40,Fox,2004,
CAU674,B674,author11,Fox,2025,
CAU675,B675,author49,CAT,2009,
CAU676,B676,author33,CAT,2025,
CAU677,B677,author40,Fox,2009,
CAU678,B678,author21,CAT,2027,
CAU679,B679,author98,Dog,2011,
CAU680,B680,author47,Wolf,2027,
CAU681,B681,author15,Dog,2010,
CAU682,B682,author82,Dog,2015,
CAU683,B683,author34,Fox,2006,
CAU684,B684,author1,Fox,2002,
CAU685,B685,author46,Wolf,2003,
CAU686,B686,author59,CAT,2026,
CAU687,B687,author6,CAT,2016,
CAU688,B688,author54,CAT,2024,
CAU689,B689,author79,Dog,2027,
CAU690,B690,author63,Fox,2013,
CAU691,B691,author64,Fox,2011,
CAU692,B692,author88,Wolf,2027,
CAU693,B693,author60,Fox,2025,
CAU694,B694,author22,Fox,2023,
CAU695,B695,author60,Dog,2017,
CAU696,B696,author40,Fox,2027,
CAU697,B697,author29,Fox,2011,
CAU698,B698,author45,Dog,2001,
CAU699,B699,author3,Fox,2018,
CAU700,B700,author17,CAT,2008,
CAU701,B701,author18,Wolf,2008,
CAU702,B702,author65,Dog,2013,
CAU703,B703,author93,Fox,2021,
CAU704,B704,author41,Wolf,2004,
CAU705,B705,author97,Dog,2019,
CAU706,B706,author13,CAT,2015,
CAU707,B707,author65,Wolf,2019,
CAU708,B708,author50,Wolf,2004,
CAU709,B709,author56,CAT,2024,
CAU710,B710,author62,Wolf,2026,
CAU711,B711,author61,Fox,2012,
CAU712,B712,author62,CAT,2003,
CAU713,B713,author24,Fox,2028,
CAU714,B714,author97,Dog,2014,
CAU715,B715,author51,Wolf,2015,
CAU716,B716,author10,Wolf,2019,
CAU717,B717,author95,CAT,2017,
CAU718,B718,author4,Wolf,2003,
CAU719,B719,author0,Dog,2023,
CAU720,B720,author13,Dog,2018,
CAU721,B721,author72,CAT,2020,
CAU722,B722,author14,Dog,2018,
CAU723,B723,author15,Wolf,2021,
CAU724,B724,author2,CAT,2001,
CAU725,B725,author61,CAT,2011,
CAU726,B726,author65,Wolf,2027,
